Provider,Level,Subject,Code,Predicted_28_Positivity,Predicted_28_Options,Prediction_Diff
University of Sussex,First degree,Politics,CAH15-03-01,76.4,66,-10.4
University of Sussex,First degree,Childhood and youth studies,CAH15-04-02,89.6,82.3,-7.3
University of Sussex,First degree,Law,CAH16-01-01,77.2,69.7,-7.5
University of Sussex,First degree,Business studies,CAH17-01-02,80.6,73.8,-6.8
University of Sussex,First degree,Marketing,CAH17-01-03,72.4,59.6,-12.8
University of Sussex,First degree,Management studies,CAH17-01-04,76.5,67.1,-9.4
University of Sussex,First degree,Finance,CAH17-01-07,82.3,75.7,-6.6
University of Sussex,First degree,Accounting,CAH17-01-08,83.7,76,-7.7
University of Sussex,First degree,English studies (non-specific),CAH19-01-01,81.6,71.2,-10.4
University of Sussex,First degree,English language,CAH19-01-02,81.3,79.9,-1.4
University of Sussex,First degree,American and Australasian studies,CAH19-04-08,75.1,74.5,-0.6
University of Sussex,First degree,History,CAH20-01-01,79.2,68.9,-10.3
University of Sussex,First degree,"History of art, architecture and design",CAH20-01-02,85.2,82.3,-2.9
University of Sussex,First degree,Philosophy,CAH20-02-01,77.6,68.1,-9.5
University of Sussex,First degree,Teacher training,CAH22-01-02,85.1,72.8,-12.3
University of Sussex,First degree,Media studies,CAH24-01-05,73.9,68.3,-5.6
University of Sussex,First degree,Cinematics and photography,CAH25-01-04,67.5,57.8,-9.7
University of Sussex,First degree,Music,CAH25-02-02,73.6,71,-2.6
University of Sussex,First degree,Drama,CAH25-02-03,78.9,78.5,-0.4
University of Sussex,First degree,Physical geographical sciences,CAH26-01-02,86.5,85.2,-1.3
University of Sussex,First degree,Human geography,CAH26-01-03,79,75.3,-3.7
Bishop Grosseteste University,All undergraduates,Psychology (non-specific),CAH04-01-01,35,35.2,0.2
Bishop Grosseteste University,All undergraduates,Education,CAH22-01-01,96.7,93.1,-3.6
Bishop Grosseteste University,All undergraduates,Teacher training,CAH22-01-02,90.5,89.8,-0.7
Bishop Grosseteste University,First degree,Psychology (non-specific),CAH04-01-01,35,35.2,0.2
Bishop Grosseteste University,First degree,Education,CAH22-01-01,93.5,94.3,0.8
Bishop Grosseteste University,First degree,Teacher training,CAH22-01-02,90.5,89.8,-0.7
Bishop Grosseteste University,Other undergraduate,Education,CAH22-01-01,99.5,95.9,-3.6
University of London Institute in Paris,All undergraduates,Politics,CAH15-03-01,88.1,70.7,-17.4
University of London Institute in Paris,First degree,Politics,CAH15-03-01,88.1,70.7,-17.4
The Royal Central School of Speech and Drama,All undergraduates,Drama,CAH25-02-03,61.2,41.1,-20.1
The Royal Central School of Speech and Drama,First degree,Drama,CAH25-02-03,61.2,41.1,-20.1
Chichester College Group,All undergraduates,Design studies,CAH25-01-03,88.8,75.2,-13.6
Chichester College Group,All undergraduates,Drama,CAH25-02-03,88.2,81.5,-6.7
Chichester College Group,First degree,Design studies,CAH25-01-03,88.8,75.2,-13.6
Chichester College Group,First degree,Drama,CAH25-02-03,88.2,81.5,-6.7
Edge Hill University,All undergraduates,Adult nursing,CAH02-04-02,50.8,40.6,-10.2
Edge Hill University,All undergraduates,Children's nursing,CAH02-04-05,46.5,39.5,-7
Edge Hill University,All undergraduates,Mental health nursing,CAH02-04-07,55.9,47.9,-8
Edge Hill University,All undergraduates,Nutrition and dietetics,CAH02-06-02,72.6,63.2,-9.4
Edge Hill University,All undergraduates,"Counselling, psychotherapy and occupational therapy",CAH02-06-07,62.9,48.2,-14.7
Edge Hill University,All undergraduates,Biology (non-specific),CAH03-01-02,67,67.9,0.9
Edge Hill University,All undergraduates,Mathematics,CAH09-01-01,70,67.7,-2.3
Edge Hill University,All undergraduates,Sociology,CAH15-01-02,75.5,69.6,-5.9
Edge Hill University,All undergraduates,Social policy,CAH15-01-03,75,69,-6
Edge Hill University,All undergraduates,Social work,CAH15-04-01,70.9,66.6,-4.3
Edge Hill University,All undergraduates,Childhood and youth studies,CAH15-04-02,74.7,71.4,-3.3
Edge Hill University,All undergraduates,Law,CAH16-01-01,80.3,72.7,-7.6
Edge Hill University,All undergraduates,Business and management (non-specific),CAH17-01-01,76.7,67,-9.7
Edge Hill University,All undergraduates,Business studies,CAH17-01-02,78.3,73.5,-4.8
Edge Hill University,All undergraduates,Management studies,CAH17-01-04,78.7,73.3,-5.4
Edge Hill University,All undergraduates,Accounting,CAH17-01-08,98.9,97.7,-1.2
Edge Hill University,All undergraduates,English studies (non-specific),CAH19-01-01,74.5,64.9,-9.6
Edge Hill University,All undergraduates,Literature in English,CAH19-01-03,77.6,75.8,-1.8
Edge Hill University,All undergraduates,Creative writing,CAH19-01-05,81.3,68.6,-12.7
Edge Hill University,All undergraduates,History,CAH20-01-01,79,77,-2
Edge Hill University,All undergraduates,Education,CAH22-01-01,93.3,91,-2.3
Edge Hill University,All undergraduates,Teacher training,CAH22-01-02,74.8,69.3,-5.5
Edge Hill University,All undergraduates,Media studies,CAH24-01-05,90.2,90.1,-0.1
Edge Hill University,All undergraduates,Cinematics and photography,CAH25-01-04,86.5,88.7,2.2
Edge Hill University,All undergraduates,Music,CAH25-02-02,53.7,43.4,-10.3
Edge Hill University,All undergraduates,Drama,CAH25-02-03,71.8,61.4,-10.4
Edge Hill University,All undergraduates,Dance,CAH25-02-04,97.6,98,0.4
Edge Hill University,All undergraduates,Environmental sciences,CAH26-01-04,88.1,85.4,-2.7
Edge Hill University,First degree,Adult nursing,CAH02-04-02,50.7,40.4,-10.3
Edge Hill University,First degree,Children's nursing,CAH02-04-05,47.6,40.5,-7.1
Edge Hill University,First degree,Mental health nursing,CAH02-04-07,56.2,48.3,-7.9
Edge Hill University,First degree,Nutrition and dietetics,CAH02-06-02,72.6,63.2,-9.4
Edge Hill University,First degree,"Counselling, psychotherapy and occupational therapy",CAH02-06-07,62.9,48.2,-14.7
Edge Hill University,First degree,Biology (non-specific),CAH03-01-02,67,67.9,0.9
Edge Hill University,First degree,Mathematics,CAH09-01-01,70,67.7,-2.3
Edge Hill University,First degree,Sociology,CAH15-01-02,75.5,69.6,-5.9
Edge Hill University,First degree,Social policy,CAH15-01-03,75,69,-6
Edge Hill University,First degree,Social work,CAH15-04-01,81.1,72.5,-8.6
Edge Hill University,First degree,Childhood and youth studies,CAH15-04-02,74.7,71.4,-3.3
Edge Hill University,First degree,Law,CAH16-01-01,80.3,72.7,-7.6
Edge Hill University,First degree,Business and management (non-specific),CAH17-01-01,76.7,67,-9.7
Edge Hill University,First degree,Business studies,CAH17-01-02,78.3,73.5,-4.8
Edge Hill University,First degree,Management studies,CAH17-01-04,78.7,73.3,-5.4
Edge Hill University,First degree,Accounting,CAH17-01-08,98.9,97.7,-1.2
Edge Hill University,First degree,English studies (non-specific),CAH19-01-01,74.5,64.9,-9.6
Edge Hill University,First degree,Literature in English,CAH19-01-03,77.6,75.8,-1.8
Edge Hill University,First degree,Creative writing,CAH19-01-05,81.3,68.6,-12.7
Edge Hill University,First degree,History,CAH20-01-01,79,77,-2
Edge Hill University,First degree,Education,CAH22-01-01,91.5,88.1,-3.4
Edge Hill University,First degree,Teacher training,CAH22-01-02,74.8,69.3,-5.5
Edge Hill University,First degree,Media studies,CAH24-01-05,90.2,90.1,-0.1
Edge Hill University,First degree,Cinematics and photography,CAH25-01-04,86.5,88.7,2.2
Edge Hill University,First degree,Music,CAH25-02-02,53.7,43.4,-10.3
Edge Hill University,First degree,Drama,CAH25-02-03,71.8,61.4,-10.4
Edge Hill University,First degree,Dance,CAH25-02-04,97.6,98,0.4
Edge Hill University,First degree,Environmental sciences,CAH26-01-04,88.1,85.4,-2.7
Guildhall School of Music & Drama,All undergraduates,Music,CAH25-02-02,79.5,72.9,-6.6
Guildhall School of Music & Drama,All undergraduates,Drama,CAH25-02-03,92.4,87.9,-4.5
Guildhall School of Music & Drama,First degree,Music,CAH25-02-02,79.5,72.9,-6.6
Guildhall School of Music & Drama,First degree,Drama,CAH25-02-03,92.4,87.9,-4.5
Newman University,All undergraduates,"Counselling, psychotherapy and occupational therapy",CAH02-06-07,86.2,80.5,-5.7
Newman University,All undergraduates,Psychology (non-specific),CAH04-01-01,84.1,82.4,-1.7
Newman University,All undergraduates,Sociology,CAH15-01-02,92.3,92.6,0.3
Newman University,All undergraduates,Social work,CAH15-04-01,84.4,80.9,-3.5
Newman University,All undergraduates,History,CAH20-01-01,93.6,90.7,-2.9
Newman University,All undergraduates,Education,CAH22-01-01,83.9,78.6,-5.3
Newman University,All undergraduates,Teacher training,CAH22-01-02,74.8,68.3,-6.5
Newman University,First degree,Psychology (non-specific),CAH04-01-01,84.1,82.4,-1.7
Newman University,First degree,Sociology,CAH15-01-02,92.3,92.6,0.3
Newman University,First degree,Social work,CAH15-04-01,84.4,80.9,-3.5
Newman University,First degree,History,CAH20-01-01,93.6,90.7,-2.9
Newman University,First degree,Education,CAH22-01-01,83.7,79.2,-4.5
Newman University,First degree,Teacher training,CAH22-01-02,74.8,68.3,-6.5
Newman University,Other undergraduate,"Counselling, psychotherapy and occupational therapy",CAH02-06-07,85.2,78.8,-6.4
Newman University,Other undergraduate,Education,CAH22-01-01,84.8,78,-6.8
The Royal Academy of Music,All undergraduates,Music,CAH25-02-02,80.5,79,-1.5
The Royal Academy of Music,First degree,Music,CAH25-02-02,80.5,79,-1.5
Royal Northern College of Music,All undergraduates,Music,CAH25-02-02,71.9,62.7,-9.2
Royal Northern College of Music,First degree,Music,CAH25-02-02,71.9,62.7,-9.2
SAE Education Limited,All undergraduates,Others in technology,CAH10-03-06,87.1,77.5,-9.6
SAE Education Limited,All undergraduates,Cinematics and photography,CAH25-01-04,77,55.6,-21.4
SAE Education Limited,First degree,Others in technology,CAH10-03-06,87.1,77.5,-9.6
SAE Education Limited,First degree,Cinematics and photography,CAH25-01-04,77,55.6,-21.4
The University of Cumbria,All undergraduates,Adult nursing,CAH02-04-02,64.7,56.4,-8.3
The University of Cumbria,All undergraduates,Midwifery,CAH02-04-04,61.2,55.7,-5.5
The University of Cumbria,All undergraduates,Mental health nursing,CAH02-04-07,55.2,39.4,-15.8
The University of Cumbria,All undergraduates,Medical technology,CAH02-05-01,79.1,75.9,-3.2
The University of Cumbria,All undergraduates,Health sciences (non-specific),CAH02-06-01,57.2,46,-11.2
The University of Cumbria,All undergraduates,Physiotherapy,CAH02-06-05,75.7,70.9,-4.8
The University of Cumbria,All undergraduates,"Counselling, psychotherapy and occupational therapy",CAH02-06-07,73.5,69.6,-3.9
The University of Cumbria,All undergraduates,Sport and exercise sciences,CAH03-02-01,72.5,67.8,-4.7
The University of Cumbria,All undergraduates,Law,CAH16-01-01,91.4,88.7,-2.7
The University of Cumbria,All undergraduates,Management studies,CAH17-01-04,72.9,56.1,-16.8
The University of Cumbria,All undergraduates,Teacher training,CAH22-01-02,58.8,49.7,-9.1
The University of Cumbria,All undergraduates,Design studies,CAH25-01-03,57.8,36.9,-20.9
The University of Cumbria,First degree,Adult nursing,CAH02-04-02,64.7,56.4,-8.3
The University of Cumbria,First degree,Midwifery,CAH02-04-04,61.2,55.7,-5.5
The University of Cumbria,First degree,Mental health nursing,CAH02-04-07,55.2,39.4,-15.8
The University of Cumbria,First degree,Medical technology,CAH02-05-01,79.1,75.9,-3.2
The University of Cumbria,First degree,Health sciences (non-specific),CAH02-06-01,57.2,46,-11.2
The University of Cumbria,First degree,Physiotherapy,CAH02-06-05,75.7,70.9,-4.8
The University of Cumbria,First degree,"Counselling, psychotherapy and occupational therapy",CAH02-06-07,73.5,69.6,-3.9
The University of Cumbria,First degree,Sport and exercise sciences,CAH03-02-01,72.5,67.8,-4.7
The University of Cumbria,First degree,Law,CAH16-01-01,91.4,88.7,-2.7
The University of Cumbria,First degree,Management studies,CAH17-01-04,72.9,56.1,-16.8
The University of Cumbria,First degree,Teacher training,CAH22-01-02,58.8,49.7,-9.1
The University of Cumbria,First degree,Design studies,CAH25-01-03,57.8,36.9,-20.9
"St Mary's University, Twickenham",All undergraduates,Health sciences (non-specific),CAH02-06-01,93.9,90.3,-3.6
"St Mary's University, Twickenham",All undergraduates,Nutrition and dietetics,CAH02-06-02,95.7,93.3,-2.4
"St Mary's University, Twickenham",All undergraduates,Sport and exercise sciences,CAH03-02-01,87.1,80.4,-6.7
"St Mary's University, Twickenham",All undergraduates,Psychology (non-specific),CAH04-01-01,82.8,78.4,-4.4
"St Mary's University, Twickenham",All undergraduates,Sociology,CAH15-01-02,78.8,72.3,-6.5
"St Mary's University, Twickenham",All undergraduates,Law,CAH16-01-01,84.1,73.3,-10.8
"St Mary's University, Twickenham",All undergraduates,Business studies,CAH17-01-02,70.1,56.6,-13.5
"St Mary's University, Twickenham",All undergraduates,"Tourism, transport and travel",CAH17-01-06,80.9,82.9,2
"St Mary's University, Twickenham",All undergraduates,Education,CAH22-01-01,93.5,90.2,-3.3
"St Mary's University, Twickenham",All undergraduates,Teacher training,CAH22-01-02,92.1,88.2,-3.9
"St Mary's University, Twickenham",All undergraduates,Drama,CAH25-02-03,67.9,40.8,-27.1
"St Mary's University, Twickenham",First degree,Health sciences (non-specific),CAH02-06-01,93.9,90.3,-3.6
"St Mary's University, Twickenham",First degree,Nutrition and dietetics,CAH02-06-02,95.7,93.3,-2.4
"St Mary's University, Twickenham",First degree,Sport and exercise sciences,CAH03-02-01,88.8,82.8,-6
"St Mary's University, Twickenham",First degree,Psychology (non-specific),CAH04-01-01,82.8,78.4,-4.4
"St Mary's University, Twickenham",First degree,Sociology,CAH15-01-02,78.8,72.3,-6.5
"St Mary's University, Twickenham",First degree,Law,CAH16-01-01,84.1,73.3,-10.8
"St Mary's University, Twickenham",First degree,Business studies,CAH17-01-02,70.1,56.6,-13.5
"St Mary's University, Twickenham",First degree,"Tourism, transport and travel",CAH17-01-06,80.9,82.9,2
"St Mary's University, Twickenham",First degree,Education,CAH22-01-01,94.6,88.2,-6.4
"St Mary's University, Twickenham",First degree,Teacher training,CAH22-01-02,92.1,88.2,-3.9
"St Mary's University, Twickenham",First degree,Drama,CAH25-02-03,67.9,40.8,-27.1
"St Mary's University, Twickenham",Other undergraduate,Sport and exercise sciences,CAH03-02-01,81.9,70.2,-11.7
"St Mary's University, Twickenham",Other undergraduate,Education,CAH22-01-01,93,91.9,-1.1
University of Chester,All undergraduates,Nursing (non-specific),CAH02-04-01,96.2,94,-2.2
University of Chester,All undergraduates,Adult nursing,CAH02-04-02,52.9,49.4,-3.5
University of Chester,All undergraduates,Midwifery,CAH02-04-04,69,71.1,2.1
University of Chester,All undergraduates,Children's nursing,CAH02-04-05,52.7,45.4,-7.3
University of Chester,All undergraduates,Mental health nursing,CAH02-04-07,49.5,48.7,-0.8
University of Chester,All undergraduates,Biomedical sciences (non-specific),CAH02-05-03,70.8,64.6,-6.2
University of Chester,All undergraduates,Nutrition and dietetics,CAH02-06-02,77,62.3,-14.7
University of Chester,All undergraduates,Sport and exercise sciences,CAH03-02-01,86.8,83.5,-3.3
University of Chester,All undergraduates,Psychology (non-specific),CAH04-01-01,82.9,73.8,-9.1
University of Chester,All undergraduates,Applied psychology,CAH04-01-02,87.6,86.3,-1.3
University of Chester,All undergraduates,Animal science,CAH06-01-01,73.1,67.6,-5.5
University of Chester,All undergraduates,"Chemical, process and energy engineering",CAH10-01-09,61.4,59.2,-2.2
University of Chester,All undergraduates,Sociology,CAH15-01-02,86.8,84,-2.8
University of Chester,All undergraduates,Social work,CAH15-04-01,88.8,81.7,-7.1
University of Chester,All undergraduates,Childhood and youth studies,CAH15-04-02,66.4,57.3,-9.1
University of Chester,All undergraduates,Business and management (non-specific),CAH17-01-01,81.4,72.1,-9.3
University of Chester,All undergraduates,Marketing,CAH17-01-03,94.5,90.3,-4.2
University of Chester,All undergraduates,"Tourism, transport and travel",CAH17-01-06,82.9,76.7,-6.2
University of Chester,All undergraduates,Accounting,CAH17-01-08,87.9,86.6,-1.3
University of Chester,All undergraduates,History,CAH20-01-01,85.5,79.6,-5.9
University of Chester,All undergraduates,Education,CAH22-01-01,85.3,80.6,-4.7
University of Chester,All undergraduates,Teacher training,CAH22-01-02,76,69.5,-6.5
University of Chester,All undergraduates,Art,CAH25-01-02,60.6,53,-7.6
University of Chester,All undergraduates,Design studies,CAH25-01-03,82.8,80.8,-2
University of Chester,All undergraduates,Music,CAH25-02-02,71.6,58.7,-12.9
University of Chester,All undergraduates,Drama,CAH25-02-03,91.5,93.3,1.8
